city_fips,cty_fips,city_name,cty_name,feature,cty_seat
4865612,48409,San Patricio,San Patricio County,Populated Place,0
4868036,48409,Sinton,San Patricio County,County Seat,1
4871684,48409,Taft,San Patricio County,Populated Place,0
4801828,48411,Algerita,San Saba County,Populated Place,0
4814548,48411,Cherokee,San Saba County,Populated Place,0
4831856,48411,Hall,San Saba County,Populated Place,0
4832324,48411,Harkeyville,San Saba County,Populated Place,0
4861880,48411,Richland Springs,San Saba County,Populated Place,0
4865648,48411,San Saba,San Saba County,County Seat,1
4822960,48413,Eldorado,Schleicher County,County Seat,1
4809988,48415,Brand,Scurry County,Populated Place,0
4820044,48415,Dermott,Scurry County,Populated Place,0
4821688,48415,Dunn,Scurry County,Populated Place,0
4827864,48415,Fullerville,Scurry County,Populated Place,0
4833356,48415,Hermleigh,Scurry County,Populated Place,0
4835840,48415,Inadale,Scurry County,Populated Place,0
4836116,48415,Ira,Scurry County,Populated Place,0
4868624,48415,Snyder,Scurry County,County Seat,1
4874276,48415,Union,Scurry County,Populated Place,0
4801648,48417,Albany,Shackelford County,County Seat,1
4826712,48417,Fort Griffin,Shackelford County,Populated Place,0
4849320,48417,Moran,Shackelford County,Populated Place,0
4813732,48419,Center,Shelby County,County Seat,1
4830128,48419,Goober Hill,Shelby County,Populated Place,0
4835636,48419,Huxley,Shelby County,Populated Place,0
4837684,48419,Joaquin,Shelby County,Populated Place,0
4850748,48419,Neuville,Shelby County,Populated Place,0
4856096,48419,Patroon,Shelby County,Populated Place,0
4867364,48419,Shelbyville,Shelby County,Populated Place,0
4870400,48419,Stockman,Shelby County,Populated Place,0
4872188,48419,Tenaha,Shelby County,Populated Place,0
4873076,48419,Timpson,Shelby County,Populated Place,0
4841752,48421,Lautz,Sherman County,Populated Place,0
4846248,48421,Mallett,Sherman County,Populated Place,0
4870544,48421,Stratford,Sherman County,County Seat,1
4872464,48421,Texhoma,Sherman County,Populated Place,0
4804156,48423,Arp,Smith County,Populated Place,0
4811212,48423,Bullard,Smith County,Populated Place,0
4826076,48423,Flint,Smith County,Populated Place,0
4842820,48423,Lindale,Smith County,Populated Place,0
4850876,48423,New Chapel Hill,Smith County,Populated Place,0
4851756,48423,Noonday,Smith County,Populated Place,0
4854504,48423,Owentown,Smith County,Populated Place,0
4873724,48423,Troup,Smith County,Populated Place,0
4874144,48423,Tyler,Smith County,County Seat,1
4878388,48423,Whitehouse,Smith County,Populated Place,0
4879828,48423,Winona,Smith County,Populated Place,0
4829708,48425,Glass,Somervell County,Populated Place,0
4829876,48425,Glen Rose,Somervell County,County Seat,1
4860320,48425,Rainbow,Somervell County,Populated Place,0
4824048,48427,El Sauz,Starr County,Populated Place,0
4824552,48427,Escobares,Starr County,Populated Place,0
4827744,48427,Fronton,Starr County,Populated Place,0
4828152,48427,Garciasville,Starr County,Populated Place,0
4838728,48427,Kelsay,Starr County,Populated Place,0
4840000,48427,La Casita,Starr County,Populated Place,0
4840288,48427,La Grulla,Starr County,Populated Place,0
4841476,48427,La Reforma,Starr County,Populated Place,0
4862168,48427,Rio Grande City,Starr County,County Seat,1
4863020,48427,Roma,Starr County,Populated Place,0
4863356,48427,Rosita,Starr County,Populated Place,0
4864316,48427,Salineno,Starr County,Populated Place,0
4865432,48427,San Isidro,Starr County,Populated Place,0
4865720,48427,Santa Elena,Starr County,Populated Place,0
4875380,48427,Viboras,Starr County,Populated Place,0
4810132,48429,Breckenridge,Stephens County,County Seat,1
4811704,48429,Caddo,Stephens County,Populated Place,0
4818032,48429,Crystal Falls,Stephens County,Populated Place,0
4837096,48429,Ivan,Stephens County,Populated Place,0
4870232,48431,Sterling City,Sterling County,County Seat,1
4804408,48433,Aspermont,Stonewall County,County Seat,1
4853724,48433,Old Glory,Stonewall County,Populated Place,0
4856312,48433,Peacock,Stonewall County,Populated Place,0
4871552,48433,Swenson,Stonewall County,Populated Place,0
4868756,48435,Sonora,Sutton County,County Seat,1
4832156,48437,Happy,Swisher County,Populated Place,0
4838356,48437,Kaffir,Swisher County,Populated Place,0
4839904,48437,Kress,Swisher County,Populated Place,0
4873868,48437,Tulia,Swisher County,County Seat,1
4875512,48437,Vigo Park,Swisher County,Populated Place,0
4804000,48439,Arlington,Tarrant County,Populated Place,0
4807132,48439,Bedford,Tarrant County,Populated Place,0
4807552,48439,Benbrook,Tarrant County,Populated Place,0
4808380,48439,Bisbee,Tarrant County,Populated Place,0
4808860,48439,Blue Mound,Tarrant County,Populated Place,0
4815988,48439,Colleyville,Tarrant County,Populated Place,0
4817960,48439,Crowley,Tarrant County,Populated Place,0
4819084,48439,Dalworthington Gardens,Tarrant County,Populated Place,0
4821856,48439,Eagle Mountain,Tarrant County,Populated Place,0
4822588,48439,Edgecliff Village,Tarrant County,Populated Place,0
4824768,48439,Euless,Tarrant County,Populated Place,0
4824912,48439,Everman,Tarrant County,Populated Place,0
4826544,48439,Forest Hill,Tarrant County,Populated Place,0
4827000,48439,Fort Worth,Tarrant County,County Seat,1
4828164,48439,Garden Acres,Tarrant County,Populated Place,0
4830644,48439,Grapevine,Tarrant County,Populated Place,0
4831928,48439,Haltom City,Tarrant County,Populated Place,0
4832720,48439,Haslet,Tarrant County,Populated Place,0
4835576,48439,Hurst,Tarrant County,Populated Place,0
4837804,48439,Johnsons Station,Tarrant County,Populated Place,0
4838632,48439,Keller,Tarrant County,Populated Place,0
4838896,48439,Kennedale,Tarrant County,Populated Place,0
4840744,48439,Lakeside,Tarrant County,Populated Place,0
4841056,48439,Lake Worth,Tarrant County,Populated Place,0
4842832,48439,Lindberg,Tarrant County,Populated Place,0
4846452,48439,Mansfield,Tarrant County,Populated Place,0
4847520,48439,Melody Hills,Tarrant County,Populated Place,0
4848744,48439,Minters Chapel,Tarrant County,Populated Place,0
4852356,48439,North Richland Hills,Tarrant County,Populated Place,0
4852908,48439,Oak Grove,Tarrant County,Populated Place,0
4855020,48439,Pantego,Tarrant County,Populated Place,0
4856462,48439,Pecan Acres,Tarrant County,Populated Place,0
4856540,48439,Peden,Tarrant County,Populated Place,0
4856640,48439,Pelican Bay,Tarrant County,Populated Place,0
4861568,48439,Rendon,Tarrant County,Populated Place,0
4861628,48439,Retta,Tarrant County,Populated Place,0
4861844,48439,Richland Hills,Tarrant County,Populated Place,0
4862384,48439,River Oaks,Tarrant County,Populated Place,0
4864112,48439,Saginaw,Tarrant County,Populated Place,0
4865660,48439,Sansom Park,Tarrant County,Populated Place,0
4869032,48439,Southlake,Tarrant County,Populated Place,0
4870748,48439,Sublett,Tarrant County,Populated Place,0
4876672,48439,Watauga,Tarrant County,Populated Place,0
4876900,48439,Webb,Tarrant County,Populated Place,0
4877788,48439,Westover Hills,Tarrant County,Populated Place,0
4878076,48439,Westworth Village,Tarrant County,Populated Place,0
4878544,48439,White Settlement,Tarrant County,Populated Place,0
4801000,48441,Abilene,Taylor County,County Seat,1
4808500,48441,Blair,Taylor County,Populated Place,0
4809904,48441,Bradshaw,Taylor County,Populated Place,0
4811128,48441,Buffalo Gap,Taylor County,Populated Place,0
4812700,48441,Caps,Taylor County,Populated Place,0
4823260,48441,Elmdale,Taylor County,Populated Place,0
4835816,48441,Impact,Taylor County,Populated Place,0
4841872,48441,Lawn,Taylor County,Populated Place,0
4847796,48441,Merkel,Taylor County,Populated Place,0
4854420,48441,Ovalo,Taylor County,Populated Place,0
4859108,48441,Potosi,Taylor County,Populated Place,0
4873580,48441,Trent,Taylor County,Populated Place,0
4874048,48441,Tuscola,Taylor County,Populated Place,0
4874132,48441,Tye,Taylor County,Populated Place,0
4875500,48441,View,Taylor County,Populated Place,0
4821460,48443,Dryden,Terrell County,Populated Place,0
4824160,48443,Emerson,Terrell County,Populated Place,0
4846278,48443,Malvado,Terrell County,Populated Place,0
4865084,48443,Sanderson,Terrell County,County Seat,1
4810720,48445,Brownfield,Terry County,County Seat,1
4830104,48445,Gomez,Terry County,Populated Place,0
4847316,48445,Meadow,Terry County,Populated Place,0
4850616,48445,Needmore,Terry County,Populated Place,0
4873256,48445,Tokio,Terry County,Populated Place,0
4874288,48445,Union,Terry County,Populated Place,0
4877164,48445,Wellman,Terry County,Populated Place,0
4822840,48447,Elbert,Throckmorton County,Populated Place,0
4872896,48447,Throckmorton,Throckmorton County,County Seat,1
4880188,48447,Woodson,Throckmorton County,Populated Place,0
4803756,48449,Argo,Titus County,Populated Place,0
4816528,48449,Cookville,Titus County,Populated Place,0
4848478,48449,Miller's Cove,Titus County,Populated Place,0
4849800,48449,Mount Pleasant,Titus County,County Seat,1
4871732,48449,Talco,Titus County,Populated Place,0
4879264,48449,Wilkinson,Titus County,Populated Place,0
4879720,48449,Winfield,Titus County,Populated Place,0
4812892,48451,Carlsbad,Tom Green County,Populated Place,0
4814872,48451,Christoval,Tom Green County,Populated Place,0
4854228,48451,Orient,Tom Green County,Populated Place,0
4864472,48451,San Angelo,Tom Green County,County Seat,1
4871816,48451,Tankersley,Tom Green County,Populated Place,0
4874948,48451,Vancourt,Tom Green County,Populated Place,0
4876192,48451,Wall,Tom Green County,Populated Place,0
4876732,48451,Water Valley,Tom Green County,Populated Place,0
4805000,48453,Austin,Travis County,State Capital   County Seat,1
4807156,48453,Bee Cave,Travis County,Populated Place,0
4810197,48453,Briarcliff,Travis County,Populated Place,0
4817612,48453,Creedmoor,Travis County,Populated Place,0
4819816,48453,Del Valle,Travis County,Populated Place,0
4828320,48453,Garfield,Travis County,Populated Place,0
4838020,48453,Jonestown,Travis County,Populated Place,0
4840264,48453,Lago Vista,Travis County,Populated Place,0
4840984,48453,Lakeway,Travis County,Populated Place,0
4842988,48453,Littig,Travis County,Populated Place,0
4844166,48453,Lost Creek,Travis County,Populated Place,0
4845912,48453,McNeil,Travis County,Populated Place,0
4846308,48453,Manchaca,Travis County,Populated Place,0
4846440,48453,Manor,Travis County,Populated Place,0
4850200,48453,Mustang Ridge,Travis County,Populated Place,0
4852956,48453,Oak Hill,Travis County,Populated Place,0
4854063,48453,Onion Creek,Travis County,Populated Place,0
4857176,48453,Pflugerville,Travis County,Populated Place,0
4863008,48453,Rollingwood,Travis County,Populated Place,0
4865552,48453,San Leanna,Travis County,Populated Place,0
4871324,48453,Sunset Valley,Travis County,Populated Place,0
4871808,48453,Tanglewood Forest,Travis County,Populated Place,0
4872578,48453,The Hills,Travis County,Populated Place,0
4877196,48453,Wells Branch,Travis County,Populated Place,0
4877632,48453,West Lake Hills,Travis County,Populated Place,0
4879676,48453,Windemere,Travis County,Populated Place,0
4803576,48455,Apple Springs,Trinity County,Populated Place,0
4814008,48455,Centralia,Trinity County,Populated Place,0
4827576,48455,Friday,Trinity County,Populated Place,0
4829792,48455,Glendale,Trinity County,Populated Place,0
4831340,48455,Groveton,Trinity County,County Seat,1
4873664,48455,Trinity,Trinity County,Populated Place,0
4874624,48455,Vair,Trinity County,Populated Place,0
4880068,48455,Woodlake,Trinity County,Populated Place,0
4814584,48457,Chester,Tyler County,Populated Place,0
4816048,48457,Colmesneil,Tyler County,Populated Place,0
4821040,48457,Doucette,Tyler County,Populated Place,0
4827336,48457,Fred,Tyler County,Populated Place,0
4834040,48457,Hillister,Tyler County,Populated Place,0
4862768,48457,Rockland,Tyler County,Populated Place,0
4869860,48457,Spurger,Tyler County,Populated Place,0
4876564,48457,Warren,Tyler County,Populated Place,0
4880212,48457,Woodville,Tyler County,County Seat,1
4808020,48459,Bettie,Upshur County,Populated Place,0
4808224,48459,Big Sandy,Upshur County,Populated Place,0
4820296,48459,Diana,Upshur County,Populated Place,0
4822168,48459,East Mountain,Upshur County,Populated Place,0
4829564,48459,Gilmer,Upshur County,County Seat,1
4829900,48459,Glenwood,Upshur County,Populated Place,0
4854216,48459,Ore City,Upshur County,Populated Place,0
4859600,48459,Pritchett,Upshur County,Populated Place,0
4874312,48459,Union Grove,Upshur County,Populated Place,0
4845432,48461,McCamey,Upton County,Populated Place,0
4860668,48461,Rankin,Upton County,County Seat,1
4808704,48463,Blewett,Uvalde County,Populated Place,0
4815532,48463,Cline,Uvalde County,Populated Place,0
4816288,48463,Concan,Uvalde County,Populated Place,0
4818416,48463,Dabney,Uvalde County,Populated Place,0
4839664,48463,Knippa,Uvalde County,Populated Place,0
4864004,48463,Sabinal,Uvalde County,Populated Place,0
4874576,48463,Utopia,Uvalde County,Populated Place,0
4874588,48463,Uvalde,Uvalde County,County Seat,1
4816264,48465,Comstock,Val Verde County,Populated Place,0
4819792,48465,Del Rio,Val Verde County,County Seat,1
4837816,48465,Johnstone,Val Verde County,Populated Place,0
4838272,48465,Juno,Val Verde County,Populated Place,0
4841344,48465,Langtry,Val Verde County,Populated Place,0
4843456,48465,Loma Alta,Val Verde County,Populated Place,0
4859900,48465,Pumpville,Val Verde County,Populated Place,0
4807708,48467,Ben Wheeler,Van Zandt County,Populated Place,0
4812496,48467,Canton,Van Zandt County,County Seat,1
4822612,48467,Edgewood,Van Zandt County,Populated Place,0
4822744,48467,Edom,Van Zandt County,Populated Place,0
4827804,48467,Fruitvale,Van Zandt County,Populated Place,0
4830476,48467,Grand Saline,Van Zandt County,Populated Place,0
4846872,48467,Martins Mill,Van Zandt County,Populated Place,0
4850232,48467,Myrtle Springs,Van Zandt County,Populated Place,0
4861148,48467,Redland,Van Zandt County,Populated Place,0
4873916,48467,Tundra,Van Zandt County,Populated Place,0
4874912,48467,Van,Van Zandt County,Populated Place,0
4879564,48467,Wills Point,Van Zandt County,Populated Place,0
4802092,48469,Aloe,Victoria County,Populated Place,0
4808800,48469,Bloomington,Victoria County,Populated Place,0
4831436,48469,Guadalupe,Victoria County,Populated Place,0
4835996,48469,Inez,Victoria County,Populated Place,0
4845648,48469,McFaddin,Victoria County,Populated Place,0
4852752,48469,Nursery,Victoria County,Populated Place,0
4857932,48469,Placedo,Victoria County,Populated Place,0
4860332,48469,Raisin,Victoria County,Populated Place,0
4872128,48469,Telferner,Victoria County,Populated Place,0
4875428,48469,Victoria,Victoria County,County Seat,1
4820704,48471,Dodge,Walker County,Populated Place,0
4835528,48471,Huntsville,Walker County,County Seat,1
4851396,48471,New Waverly,Walker County,Populated Place,0
4857224,48471,Phelps,Walker County,Populated Place,0
4862408,48471,Riverside,Walker County,Populated Place,0
4810636,48473,Brookshire,Waller County,Populated Place,0
4833200,48473,Hempstead,Waller County,County Seat,1
4856108,48473,Pattison,Waller County,Populated Place,0
4857615,48473,Pine Island,Waller County,Populated Place,0
4859336,48473,Prairie View,Waller County,Populated Place,0
4871132,48473,Sunny Side,Waller County,Populated Place,0
4876228,48473,Waller,Waller County,Populated Place,0
4805720,48475,Barstow,Ward County,Populated Place,0
4830440,48475,Grandfalls,Ward County,Populated Place,0
4848936,48475,Monahans,Ward County,County Seat,1
4859996,48475,Pyote,Ward County,Populated Place,0
4863632,48475,Royalty,Ward County,Populated Place,0
4872800,48475,Thorntonville,Ward County,Populated Place,0
4879036,48475,Wickett,Ward County,Populated Place,0
4810156,48477,Brenham,Washington County,County Seat,1
4811536,48477,Burton,Washington County,Populated Place,0
4814332,48477,Chappell Hill,Washington County,Populated Place,0
4835852,48477,Independence,Washington County,Populated Place,0
4860056,48477,Quarry,Washington County,Populated Place,0
4876624,48477,Washington,Washington County,Populated Place,0
4801420,48479,Aguilares,Webb County,Populated Place,0
4810876,48479,Bruni,Webb County,Populated Place,0
4822905,48479,El Cenizo,Webb County,Populated Place,0
4841464,48479,Laredo,Webb County,County Seat,1
4848756,48479,Mirando City,Webb County,Populated Place,0
4862138,48479,Rio Bravo,Webb County,Populated Place,0
4809232,48481,Boling,Wharton County,Populated Place,0
4819156,48481,Danevang,Wharton County,Populated Place,0
4821988,48481,East Bernard,Wharton County,Populated Place,0
4822864,48481,El Campo,Wharton County,Populated Place,0
4829816,48481,Glen Flora,Wharton County,Populated Place,0
4835420,48481,Hungerford,Wharton County,Populated Place,0
4835684,48481,Iago,Wharton County,Populated Place,0
4841284,48481,Lane City,Wharton County,Populated Place,0
4842976,48481,Lissie,Wharton County,Populated Place,0
4844212,48481,Louise,Wharton County,Populated Place,0
4846044,48481,Magnet,Wharton County,Populated Place,0
4851360,48481,New Taiton,Wharton County,Populated Place,0
4857380,48481,Pierce,Wharton County,Populated Place,0
4878136,48481,Wharton,Wharton County,County Seat,1
4802032,48483,Allison,Wheeler County,Populated Place,0
4807684,48483,Benonine,Wheeler County,Populated Place,0
4810324,48483,Briscoe,Wheeler County,Populated Place,0
4827966,48483,Gageby,Wheeler County,Populated Place,0
4838656,48483,Kellerville,Wheeler County,Populated Place,0
4842220,48483,Lela,Wheeler County,Populated Place,0
4848852,48483,Mobeetie,Wheeler County,Populated Place,0
4867160,48483,Shamrock,Wheeler County,Populated Place,0
4874108,48483,Twitty,Wheeler County,Populated Place,0
4878208,48483,Wheeler,Wheeler County,County Seat,1
4811368,48485,Burkburnett,Wichita County,Populated Place,0
4822984,48485,Electra,Wichita County,Populated Place,0
4827156,48485,Fowlkes,Wichita County,Populated Place,0
4832900,48485,Haynesville,Wichita County,Populated Place,0
4836104,48485,Iowa Park,Wichita County,Populated Place,0
4838344,48485,Kadane Corner,Wichita County,Populated Place,0
4858400,48485,Pleasant Valley,Wichita County,Populated Place,0
4879000,48485,Wichita Falls,Wichita County,County Seat,1
4832552,48487,Harrold,Wilbarger County,Populated Place,0
4843216,48487,Lockett,Wilbarger County,Populated Place,0
4853364,48487,Odell,Wilbarger County,Populated Place,0
4853616,48487,Oklaunion,Wilbarger County,Populated Place,0
4873280,48487,Tolbert,Wilbarger County,Populated Place,0
4875308,48487,Vernon,Wilbarger County,County Seat,1
4841548,48489,Lasara,Willacy County,Populated Place,0
4845228,48489,Lyford,Willacy County,Populated Place,0
4858928,48489,Port Mansfield,Willacy County,Populated Place,0
4860836,48489,Raymondville,Willacy County,County Seat,1
4865636,48489,San Perlita,Willacy County,Populated Place,0
4866512,48489,Sebastian,Willacy County,Populated Place,0
4803197,48491,Anderson Mill,Williamson County,Populated Place,0
4805732,48491,Bartlett,Williamson County,Populated Place,0
4810897,48491,Brushy Creek,Williamson County,Populated Place,0
4813552,48491,Cedar Park,Williamson County,Populated Place,0
4814992,48491,Circleville,Williamson County,Populated Place,0
4817312,48491,Coupland,Williamson County,Populated Place,0
4826136,48491,Florence,Williamson County,Populated Place,0
4829336,48491,Georgetown,Williamson County,County Seat,1
4830548,48491,Granger,Williamson County,Populated Place,0
4835624,48491,Hutto,Williamson County,Populated Place,0
4837936,48491,Jollyville,Williamson County,Populated Place,0
4837948,48491,Jonah,Williamson County,Populated Place,0
4842016,48491,Leander,Williamson County,Populated Place,0
4842664,48491,Liberty Hill,Williamson County,Populated Place,0
4863500,48491,Round Rock,Williamson County,Populated Place,0
4866806,48491,Serenada,Williamson County,Populated Place,0
4871948,48491,Taylor,Williamson County,Populated Place,0
4872824,48491,Thrall,Williamson County,Populated Place,0
4877056,48491,Weir,Williamson County,Populated Place,0
4826160,48493,Floresville,Wilson County,County Seat,1
4841764,48493,La Vernia,Wilson County,Populated Place,0
4854948,48493,Pandora,Wilson County,Populated Place,0
4859096,48493,Poth,Wilson County,Populated Place,0
4870376,48493,Stockdale,Wilson County,Populated Place,0
4839004,48495,Kermit,Winkler County,County Seat,1
4846152,48495,Magwalt,Winkler County,Populated Place,0
4879768,48495,Wink,Winkler County,Populated Place,0
4802284,48497,Alvord,Wise County,Populated Place,0
4804672,48497,Aurora,Wise County,Populated Place,0
4809748,48497,Boyd,Wise County,Populated Place,0
4810192,48497,Briar,Wise County,Populated Place,0
4810264,48497,Bridgeport,Wise County,Populated Place,0
4814620,48497,Chico,Wise County,Populated Place,0
4819528,48497,Decatur,Wise County,County Seat,1
4825296,48497,Fairview,Wise County,Populated Place,0
4840450,48497,Lake Bridgeport,Wise County,Populated Place,0
4850772,48497,Newark,Wise County,Populated Place,0
4855056,48497,Paradise,Wise County,Populated Place,0
4861700,48497,Rhome,Wise County,Populated Place,0
4863782,48497,Runaway Bay,Wise County,Populated Place,0
4868216,48497,Slidell,Wise County,Populated Place,0
4801636,48499,Alba,Wood County,Populated Place,0
4829996,48499,Golden,Wood County,Populated Place,0
4831784,48499,Hainesville,Wood County,Populated Place,0
4832816,48499,Hawkins,Wood County,Populated Place,0
4848648,48499,Mineola,Wood County,Populated Place,0
4860188,48499,Quitman,Wood County,County Seat,1
4879816,48499,Winnsboro,Wood County,Populated Place,0
4880440,48499,Yantis,Wood County,Populated Place,0
4819984,48501,Denver City,Yoakum County,Populated Place,0
4857968,48501,Plains,Yoakum County,County Seat,1
4823068,48503,Eliasville,Young County,Populated Place,0
4830392,48503,Graham,Young County,County Seat,1
4837480,48503,Jean,Young County,Populated Place,0
4844284,48503,Loving,Young County,Populated Place,0
4850868,48503,Newcastle,Young County,Populated Place,0
4854000,48503,Olney,Young County,Populated Place,0
4868888,48503,South Bend,Young County,Populated Place,0
4811584,48505,Bustamante,Zapata County,Populated Place,0
4824564,48505,Escobas,Zapata County,Populated Place,0
4825332,48505,Falcon,Zapata County,Populated Place,0
4843960,48505,Lopeno,Zapata County,Populated Place,0
4865792,48505,San Ygnacio,Zapata County,Populated Place,0
4880716,48505,Zapata,Zapata County,County Seat,1
4805924,48507,Batesville,Zavala County,Populated Place,0
4818020,48507,Crystal City,Zavala County,County Seat,1
4841452,48507,La Pryor,Zavala County,Populated Place,0
4900320,49001,Adamsville,Beaver County,Populated Place,0
4904060,49001,Beaver,Beaver County,County Seat,1
4931780,49001,Greenville,Beaver County,Populated Place,0
4947510,49001,Manderfield,Beaver County,Populated Place,0
4950040,49001,Milford,Beaver County,Populated Place,0
4950590,49001,Minersville,Beaver County,Populated Place,0
4973930,49001,Sulphurdale,Beaver County,Populated Place,0
4903950,49003,Bear River City,Box Elder County,Populated Place,0
4906645,49003,Blue Creek,Box Elder County,Populated Place,0
4907360,49003,Bothwell,Box Elder County,Populated Place,0
4908460,49003,Brigham City,Box Elder County,County Seat,1
4915830,49003,Corinne,Box Elder County,Populated Place,0
4919680,49003,Deweyville,Box Elder County,Populated Place,0
4922760,49003,Elwood,Box Elder County,Populated Place,0
4923970,49003,Etna,Box Elder County,Populated Place,0
4925290,49003,Fielding,Box Elder County,Populated Place,0
4928150,49003,Garland,Box Elder County,Populated Place,0
4932330,49003,Grouse Creek,Box Elder County,Populated Place,0
4936290,49003,Honeyville,Box Elder County,Populated Place,0
4936620,49003,Howell,Box Elder County,Populated Place,0
4942340,49003,Lakeside,Box Elder County,Populated Place,0
4946190,49003,Lucin,Box Elder County,Populated Place,0
4946520,49003,Lynn,Box Elder County,Populated Place,0
4947840,49003,Mantua,Box Elder County,Populated Place,0
4958290,49003,Park Valley,Box Elder County,Populated Place,0
4959170,49003,Penrose,Box Elder County,Populated Place,0
4959390,49003,Perry,Box Elder County,Populated Place,0
4961260,49003,Plymouth,Box Elder County,Populated Place,0
4961590,49003,Portage,Box Elder County,Populated Place,0
4962250,49003,Promontory Point,Box Elder County,Populated Place,0
4964890,49003,Rosette,Box Elder County,Populated Place,0
4969970,49003,Snowville,Box Elder County,Populated Place,0
4972610,49003,Standrod,Box Elder County,Populated Place,0
4977120,49003,Tremonton,Box Elder County,Populated Place,0
4984710,49003,Willard,Box Elder County,Populated Place,0
4901090,49005,Amalga,Cache County,Populated Place,0
4913190,49005,Clarkston,Cache County,Populated Place,0
4915940,49005,Cornish,Cache County,Populated Place,0
4937390,49005,Hyde Park,Cache County,Populated Place,0
4937500,49005,Hyrum,Cache County,Populated Place,0
4944760,49005,Lewiston,Cache County,Populated Place,0
4945860,49005,Logan,Cache County,County Seat,1
4949160,49005,Mendon,Cache County,Populated Place,0
4950370,49005,Millville,Cache County,Populated Place,0
4954550,49005,Newton,Cache County,Populated Place,0
4954660,49005,Nibley,Cache County,Populated Place,0
4954990,49005,North Logan,Cache County,Populated Place,0
4957850,49005,Paradise,Cache County,Populated Place,0
4962360,49005,Providence,Cache County,Populated Place,0
4963680,49005,Richmond,Cache County,Populated Place,0
4964120,49005,River Heights,Cache County,Populated Place,0
4969640,49005,Smithfield,Cache County,Populated Place,0
4977230,49005,Trenton,Cache County,Populated Place,0
4982620,49005,Wellsville,Cache County,Populated Place,0
4910770,49007,Castle Gate,Carbon County,Populated Place,0
4913740,49007,Clear Creek,Carbon County,Populated Place,0
4915280,49007,Columbia,Carbon County,Populated Place,0
4920890,49007,East Carbon,Carbon County,Populated Place,0
4934530,49007,Helper,Carbon County,Populated Place,0
4935080,49007,Hiawatha,Carbon County,Populated Place,0
4962030,49007,Price,Carbon County,County Seat,1
4967990,49007,Scofield,Carbon County,Populated Place,0
4972060,49007,Spring Glen,Carbon County,Populated Place,0
4974370,49007,Sunnyside,Carbon County,Populated Place,0
4982180,49007,Wattis,Carbon County,Populated Place,0
4982510,49007,Wellington,Carbon County,Populated Place,0
4947620,49009,Manila,Daggett County,County Seat,1
4907690,49011,Bountiful,Davis County,Populated Place,0
4911980,49011,Centerville,Davis County,Populated Place,0
4913850,49011,Clearfield,Davis County,Populated Place,0
4914290,49011,Clinton,Davis County,Populated Place,0
4924740,49011,Farmington,Davis County,County Seat,1
4927490,49011,Fruit Heights,Davis County,Populated Place,0
4940360,49011,Kaysville,Davis County,Populated Place,0
4943660,49011,Layton,Davis County,Populated Place,0
4955210,49011,North Salt Lake,Davis County,Populated Place,0
4971180,49011,South Weber,Davis County,Populated Place,0
4974480,49011,Sunset,Davis County,Populated Place,0
4974810,49011,Syracuse,Davis County,Populated Place,0
4979650,49011,Val Verda,Davis County,Populated Place,0
4982840,49011,West Bountiful,Davis County,Populated Place,0
4983390,49011,West Point,Davis County,Populated Place,0
4985370,49011,Woods Cross,Davis County,Populated Place,0
4900760,49013,Altamont,Duchesne County,Populated Place,0
4906590,49013,Bluebell,Duchesne County,Populated Place,0
4908240,49013,Bridgeland,Duchesne County,Populated Place,0
4920340,49013,Duchesne,Duchesne County,County Seat,1
4927600,49013,Fruitland,Duchesne County,Populated Place,0
4933210,49013,Hanna,Duchesne County,Populated Place,0
4952570,49013,Mountain Home,Duchesne County,Populated Place,0
4953340,49013,Myton,Duchesne County,Populated Place,0
4954110,49013,Neola,Duchesne County,Populated Place,0
4964670,49013,Roosevelt,Duchesne County,Populated Place,0
4974920,49013,Tabiona,Duchesne County,Populated Place,0
4975140,49013,Talmage,Duchesne County,Populated Place,0
4978550,49013,Upalco,Duchesne County,Populated Place,0
4910660,49015,Castle Dale,Emery County,County Seat,1
4911100,49015,Cedar,Emery County,Populated Place,0
4913300,49015,Clawson,Emery County,Populated Place,0
4914070,49015,Cleveland,Emery County,Populated Place,0
4922540,49015,Elmo,Emery County,Populated Place,0
4922870,49015,Emery,Emery County,Populated Place,0
4925180,49015,Ferron,Emery County,Populated Place,0
4931670,49015,Green River,Emery County,Populated Place,0
4936950,49015,Huntington,Emery County,Populated Place,0
4951800,49015,Moore,Emery County,Populated Place,0
4952240,49015,Mounds,Emery County,Populated Place,0
4956860,49015,Orangeville,Emery County,Populated Place,0
4985480,49015,Woodside,Emery County,Populated Place,0
4901860,49017,Antimony,Garfield County,Populated Place,0
4907470,49017,Boulder,Garfield County,Populated Place,0
4908785,49017,Bryce Canyon,Garfield County,Populated Place,0
4910330,49017,Cannonville,Garfield County,Populated Place,0
4923750,49017,Escalante,Garfield County,Populated Place,0
4933760,49017,Hatch,Garfield County,Populated Place,0
4934750,49017,Henrieville,Garfield County,Populated Place,0
4957740,49017,Panguitch,Garfield County,County Seat,1
4965220,49017,Rubys Inn,Garfield County,Populated Place,0
4972390,49017,Spry,Garfield County,Populated Place,0
4977560,49017,Tropic,Garfield County,Populated Place,0
4911000,49019,Castle Valley,Grand County,Populated Place,0
4913080,49019,Cisco,Grand County,Populated Place,0
4950700,49019,Moab,Grand County,County Seat,1
4976180,49019,Thompson Springs,Grand County,Populated Place,0
