id,naics,num_employees,lat,lon,size,GEOID
326589,32311164,4,42.018986,-88.147713,Small,17031
154916,32311166,35,42.019894,-87.95726,Medium,17031
166367,32311169,2,41.919781,-87.853783,Small,17031
270707,32311173,3,42.118198,-88.029633,Small,17031
7423,32311301,4,42.0881,-87.993698,Small,17031
8410,32311301,12,42.132168,-87.980751,Small,17031
8620,32311301,25,42.03096,-87.950058,Medium,17031
26516,32311301,1,41.657589,-87.661156,Small,17031
26520,32311301,1,41.661915,-87.680565,Small,17031
26787,32311301,4,41.656963,-87.680473,Small,17031
26992,32311301,50,41.661777,-87.704422,Medium,17031
30234,32311301,4,41.724117,-87.803734,Small,17031
45359,32311301,1,41.990685,-87.704041,Small,17031
45676,32311301,1,41.758759,-87.605652,Small,17031
46053,32311301,1,41.913628,-87.667427,Small,17031
56024,32311301,1,41.984203,-87.702492,Small,17031
56258,32311301,2,41.851845,-87.644417,Small,17031
56296,32311301,2,41.956871,-87.688171,Small,17031
63807,32311301,2,41.707748,-87.666695,Small,17031
64171,32311301,2,41.917812,-87.774536,Small,17031
85717,32311301,3,41.90752,-87.6735,Small,17031
87351,32311301,4,41.938026,-87.692001,Small,17031
87507,32311301,4,41.946899,-87.702301,Small,17031
87905,32311301,4,41.961281,-87.754814,Small,17031
